"","X","Decibel Level","Neighborhood","Type","Municipality"
"477",157,55.9422092548758,"Brickell","Urban","Miami"
"478",158,55.6377474298487,"Brickell","Urban","Miami"
"479",159,54.4224133285283,"Brickell","Urban","Miami"
"480",160,54.7061200841386,"Brickell","Urban","Miami"
"481",161,54.8888586675354,"Brickell","Urban","Miami"
"482",162,55.7146463738207,"Brickell","Urban","Miami"
"483",163,55.0912195390735,"Brickell","Urban","Miami"
"484",164,56.2397110763647,"Brickell","Urban","Miami"
"485",165,55.8476501450568,"Brickell","Urban","Miami"
"486",166,55.2727543811,"Brickell","Urban","Miami"
"487",167,55.2106364822992,"Brickell","Urban","Miami"
"488",168,55.6909068585028,"Brickell","Urban","Miami"
"489",169,56.3935768991087,"Brickell","Urban","Miami"
"490",170,55.6284967385292,"Brickell","Urban","Miami"
"491",171,54.8687996262675,"Brickell","Urban","Miami"
"492",172,55.4258986697149,"Brickell","Urban","Miami"
"493",173,54.792737654036,"Brickell","Urban","Miami"
"494",174,54.4552737570532,"Brickell","Urban","Miami"
"495",175,57.4651652748503,"Brickell","Urban","Miami"
"496",176,55.8354389706493,"Brickell","Urban","Miami"
"497",177,54.1585287601926,"Brickell","Urban","Miami"
"498",178,56.2993458166036,"Brickell","Urban","Miami"
"499",179,54.7841842625647,"Brickell","Urban","Miami"
"500",180,54.3933037387299,"Brickell","Urban","Miami"
"501",181,55.64240128577,"Brickell","Urban","Miami"
"502",182,55.3183873715228,"Brickell","Urban","Miami"
"503",183,56.2182323305101,"Brickell","Urban","Miami"
"504",184,54.6020439253981,"Brickell","Urban","Miami"
"505",185,54.5037543286355,"Brickell","Urban","Miami"
"506",186,55.8535853443134,"Brickell","Urban","Miami"
"507",187,52.2556131573144,"Brickell","Urban","Miami"
"508",188,54.7617171506617,"Brickell","Urban","Miami"
"509",189,55.3600715743208,"Brickell","Urban","Miami"
"510",190,54.9709989148774,"Brickell","Urban","Miami"
"511",191,56.8260495046984,"Brickell","Urban","Miami"
"512",192,54.2308836000183,"Brickell","Urban","Miami"
"513",193,53.8684644879034,"Brickell","Urban","Miami"
"514",194,54.9424541679727,"Brickell","Urban","Miami"
"515",195,53.5725489570525,"Brickell","Urban","Miami"
"516",196,55.4112970310777,"Brickell","Urban","Miami"
"517",197,54.7704853179122,"Brickell","Urban","Miami"
"518",198,54.7171450769411,"Brickell","Urban","Miami"
"519",199,54.6229823815204,"Brickell","Urban","Miami"
"520",200,53.5111752342236,"Brickell","Urban","Miami"
"521",201,54.0476756070459,"Brickell","Urban","Miami"
"522",202,55.5348269692304,"Brickell","Urban","Miami"
"523",203,54.6997421974324,"Brickell","Urban","Miami"
"524",204,55.3207444039217,"Brickell","Urban","Miami"
"525",205,51.9865782036135,"Brickell","Urban","Miami"
"526",206,55.5736147515278,"Brickell","Urban","Miami"
"527",207,55.7588959222677,"Brickell","Urban","Miami"
"528",208,54.9096278395056,"Brickell","Urban","Miami"
"529",209,55.374606217172,"Brickell","Urban","Miami"
"530",210,55.6322315761306,"Brickell","Urban","Miami"
"531",211,54.549888599277,"Brickell","Urban","Miami"
"532",212,53.4274833601185,"Brickell","Urban","Miami"
"533",213,53.3817960225873,"Brickell","Urban","Miami"
"534",214,54.2411162744613,"Brickell","Urban","Miami"
"535",215,56.2718024769023,"Brickell","Urban","Miami"
"536",216,55.9515418829376,"Brickell","Urban","Miami"
"537",217,53.9653007016999,"Brickell","Urban","Miami"
"538",218,55.0889665887418,"Brickell","Urban","Miami"
"539",219,54.1034390953757,"Brickell","Urban","Miami"
"540",220,54.6741728748881,"Brickell","Urban","Miami"
"541",221,55.423046784432,"Brickell","Urban","Miami"
"542",222,53.4954049409652,"Brickell","Urban","Miami"
"543",223,53.4966202502216,"Brickell","Urban","Miami"
"544",224,53.2917407708794,"Brickell","Urban","Miami"
"545",225,55.0124435747136,"Brickell","Urban","Miami"
"546",226,53.8115529975553,"Brickell","Urban","Miami"
"547",227,54.0914825981068,"Brickell","Urban","Miami"
"548",228,53.9786108173872,"Brickell","Urban","Miami"
"549",229,56.3400316371998,"Brickell","Urban","Miami"
"550",230,54.1171046094366,"Brickell","Urban","Miami"
"551",231,53.7898770825763,"Brickell","Urban","Miami"
"552",232,57.3387407688214,"Brickell","Urban","Miami"
"553",233,55.7332953630708,"Brickell","Urban","Miami"
"554",234,54.6990991084831,"Brickell","Urban","Miami"
"555",235,55.611914369174,"Brickell","Urban","Miami"
"556",236,54.6064375123214,"Brickell","Urban","Miami"
"557",237,54.2652847864024,"Brickell","Urban","Miami"
"558",238,55.9618327788462,"Brickell","Urban","Miami"
"559",239,54.7634008139213,"Brickell","Urban","Miami"
"560",240,54.9969156079505,"Brickell","Urban","Miami"
"561",241,55.5913233605493,"Brickell","Urban","Miami"
"562",242,55.2653114105751,"Brickell","Urban","Miami"
"563",243,53.611961585778,"Brickell","Urban","Miami"
"564",244,55.5412682922388,"Brickell","Urban","Miami"
"565",245,53.7004379172532,"Brickell","Urban","Miami"
"566",246,55.5882597018327,"Brickell","Urban","Miami"
"567",247,55.9592630890213,"Brickell","Urban","Miami"
"568",248,56.1245275312477,"Brickell","Urban","Miami"
"569",249,54.9283767775924,"Brickell","Urban","Miami"
"570",250,54.7491092849453,"Brickell","Urban","Miami"
"571",251,52.9990817824107,"Brickell","Urban","Miami"
"572",252,55.5435292143625,"Brickell","Urban","Miami"
"573",253,56.1559642608488,"Brickell","Urban","Miami"
"574",254,56.3494789970695,"Brickell","Urban","Miami"
"575",255,55.1020824682987,"Brickell","Urban","Miami"
"576",256,56.3378434993435,"Brickell","Urban","Miami"
"577",257,53.4215699824193,"Brickell","Urban","Miami"
"578",258,54.2000434437173,"Brickell","Urban","Miami"
"579",259,56.2831542650715,"Brickell","Urban","Miami"
"580",260,55.1921048020848,"Brickell","Urban","Miami"
"581",261,54.1897317898491,"Brickell","Urban","Miami"
"582",262,54.4842580299125,"Brickell","Urban","Miami"
"583",263,55.1426555959844,"Brickell","Urban","Miami"
"584",264,54.4366830085425,"Brickell","Urban","Miami"
"585",265,54.6707252723848,"Brickell","Urban","Miami"
"586",266,55.8118457210423,"Brickell","Urban","Miami"
"587",267,54.2175867522119,"Brickell","Urban","Miami"
"588",268,53.9667807080386,"Brickell","Urban","Miami"
"589",269,54.6787764588611,"Brickell","Urban","Miami"
"590",270,55.4018964994105,"Brickell","Urban","Miami"
"591",271,56.1799748963388,"Brickell","Urban","Miami"
"592",272,54.9730551033464,"Brickell","Urban","Miami"
"593",273,54.0716016399231,"Brickell","Urban","Miami"
"594",274,55.8814500250116,"Brickell","Urban","Miami"
"595",275,55.0944609665801,"Brickell","Urban","Miami"
"596",276,55.5012760237485,"Brickell","Urban","Miami"
"597",277,54.6350120670714,"Brickell","Urban","Miami"
"598",278,54.9971651803949,"Brickell","Urban","Miami"
"599",279,57.3855163127363,"Brickell","Urban","Miami"
"600",280,54.8064261972229,"Brickell","Urban","Miami"
"601",281,55.750285667795,"Brickell","Urban","Miami"
"602",282,56.4013003961577,"Brickell","Urban","Miami"
"603",283,55.5456234605786,"Brickell","Urban","Miami"
"604",284,53.7773568250775,"Brickell","Urban","Miami"
"605",285,54.4993448691724,"Brickell","Urban","Miami"
"606",286,55.5591277945257,"Brickell","Urban","Miami"
"607",287,54.9066159663413,"Brickell","Urban","Miami"
"608",288,52.9240755401916,"Brickell","Urban","Miami"
"609",289,55.5830095215502,"Brickell","Urban","Miami"
"610",290,55.6155739989188,"Brickell","Urban","Miami"
"611",291,60.844019963406,"Brickell","Urban","Miami"
"612",292,63.0210722265765,"Brickell","Urban","Miami"
"613",293,61.6979652226437,"Brickell","Urban","Miami"
"614",294,62.7454309728928,"Brickell","Urban","Miami"
"615",295,62.2359628528357,"Brickell","Urban","Miami"
"616",296,62.5294094127603,"Brickell","Urban","Miami"
"617",297,62.7694822368212,"Brickell","Urban","Miami"
"618",298,64.021689369576,"Brickell","Urban","Miami"
"619",299,60.6395875969902,"Brickell","Urban","Miami"
"620",300,61.8410561627243,"Brickell","Urban","Miami"
"621",301,61.7675913432613,"Brickell","Urban","Miami"
"622",302,64.647256973898,"Brickell","Urban","Miami"
"623",303,64.2960881097242,"Brickell","Urban","Miami"
"624",304,63.4915742035955,"Brickell","Urban","Miami"
"625",305,60.6059951789211,"Brickell","Urban","Miami"
"626",306,61.0554895868991,"Brickell","Urban","Miami"
"627",307,59.1732385854702,"Brickell","Urban","Miami"
"628",308,62.1384355612099,"Brickell","Urban","Miami"
"629",309,61.3508921768516,"Brickell","Urban","Miami"
"630",310,59.5158773721196,"Brickell","Urban","Miami"
"631",311,61.2268547788262,"Brickell","Urban","Miami"
"632",312,64.5781462120358,"Brickell","Urban","Miami"
"633",313,62.7122855037451,"Brickell","Urban","Miami"
"634",314,60.1243292104919,"Brickell","Urban","Miami"
"635",315,61.997058985522,"Brickell","Urban","Miami"
"636",316,65.2859460175969,"Brickell","Urban","Miami"
"637",317,64.7584245661274,"Brickell","Urban","Miami"
"638",318,62.8736057870556,"Brickell","Urban","Miami"
"639",319,60.9219048169907,"Brickell","Urban","Miami"
"640",320,64.4226209297776,"Brickell","Urban","Miami"
"641",1,52.6714821673629,"Buena Vista","Suburban","Miami"
"642",2,53.1888066371393,"Buena Vista","Suburban","Miami"
"643",3,53.1092514697042,"Buena Vista","Suburban","Miami"
"644",4,53.3662050406742,"Buena Vista","Suburban","Miami"
"645",5,52.8325599993575,"Buena Vista","Suburban","Miami"
"646",6,51.3441823427927,"Buena Vista","Suburban","Miami"
"647",7,50.801605834559,"Buena Vista","Suburban","Miami"
"648",8,52.8384057020701,"Buena Vista","Suburban","Miami"
"649",9,52.3013282890504,"Buena Vista","Suburban","Miami"
"650",10,52.8279049151202,"Buena Vista","Suburban","Miami"
"651",11,52.031002019158,"Buena Vista","Suburban","Miami"
"652",12,50.1798392535515,"Buena Vista","Suburban","Miami"
"653",13,51.3604562251595,"Buena Vista","Suburban","Miami"
"654",14,51.8577561368858,"Buena Vista","Suburban","Miami"
"655",15,51.7604546464707,"Buena Vista","Suburban","Miami"
"656",16,51.1934471861673,"Buena Vista","Suburban","Miami"
"657",17,53.0934806105784,"Buena Vista","Suburban","Miami"
"658",18,51.9320559338851,"Buena Vista","Suburban","Miami"
"659",19,50.7625046090475,"Buena Vista","Suburban","Miami"
"660",20,50.9868029406701,"Buena Vista","Suburban","Miami"
"661",21,52.1435883880284,"Buena Vista","Suburban","Miami"
"662",22,52.1889975068637,"Buena Vista","Suburban","Miami"
"663",23,52.2782961488812,"Buena Vista","Suburban","Miami"
"664",24,52.3695510758569,"Buena Vista","Suburban","Miami"
"665",25,51.9772918072974,"Buena Vista","Suburban","Miami"
"666",26,50.7720746753862,"Buena Vista","Suburban","Miami"
"667",27,52.9442868429857,"Buena Vista","Suburban","Miami"
"668",28,52.9585249172722,"Buena Vista","Suburban","Miami"
"669",29,51.8048851190744,"Buena Vista","Suburban","Miami"
"670",30,51.5056164356394,"Buena Vista","Suburban","Miami"
"671",31,52.0610532661239,"Buena Vista","Suburban","Miami"
"672",32,52.1163323975673,"Buena Vista","Suburban","Miami"
"673",33,50.9501951011038,"Buena Vista","Suburban","Miami"
"674",34,52.057561432523,"Buena Vista","Suburban","Miami"
"675",35,53.5027494028011,"Buena Vista","Suburban","Miami"
"676",36,51.814319878954,"Buena Vista","Suburban","Miami"
"677",37,50.7141428498942,"Buena Vista","Suburban","Miami"
"678",38,53.1084823626199,"Buena Vista","Suburban","Miami"
"679",39,52.1648971605824,"Buena Vista","Suburban","Miami"
"680",40,52.3659869771442,"Buena Vista","Suburban","Miami"
"681",41,52.3596853495835,"Buena Vista","Suburban","Miami"
"682",42,50.900286320421,"Buena Vista","Suburban","Miami"
"683",43,52.7436281452646,"Buena Vista","Suburban","Miami"
"684",44,52.0701469822713,"Buena Vista","Suburban","Miami"
"685",45,54.4919966721954,"Buena Vista","Suburban","Miami"
"686",46,51.5553450780301,"Buena Vista","Suburban","Miami"
"687",47,53.2810498911073,"Buena Vista","Suburban","Miami"
"688",48,51.5713089000755,"Buena Vista","Suburban","Miami"
"689",49,52.4359581036185,"Buena Vista","Suburban","Miami"
"690",50,53.4266577692438,"Buena Vista","Suburban","Miami"
"691",51,51.4204474732714,"Buena Vista","Suburban","Miami"
"692",52,52.430393545517,"Buena Vista","Suburban","Miami"
"693",53,52.0981359617653,"Buena Vista","Suburban","Miami"
"694",54,53.5087848455928,"Buena Vista","Suburban","Miami"
"695",55,53.0414380346739,"Buena Vista","Suburban","Miami"
"696",56,52.9300006022551,"Buena Vista","Suburban","Miami"
"697",57,52.4013943027225,"Buena Vista","Suburban","Miami"
"698",58,50.4441902636993,"Buena Vista","Suburban","Miami"
"699",59,52.0351530233409,"Buena Vista","Suburban","Miami"
"700",60,51.2489289604793,"Buena Vista","Suburban","Miami"
"701",61,52.0877005413616,"Buena Vista","Suburban","Miami"
"702",62,53.2158441958849,"Buena Vista","Suburban","Miami"
"703",63,51.316187784185,"Buena Vista","Suburban","Miami"
"704",64,51.9456483613409,"Buena Vista","Suburban","Miami"
"705",65,52.2446783433668,"Buena Vista","Suburban","Miami"
"706",66,52.4193376676119,"Buena Vista","Suburban","Miami"
"707",67,54.0310273188057,"Buena Vista","Suburban","Miami"
"708",68,53.0995852657576,"Buena Vista","Suburban","Miami"
"709",69,53.3882511581787,"Buena Vista","Suburban","Miami"
"710",70,53.2113717446665,"Buena Vista","Suburban","Miami"
"711",71,52.5904515434618,"Buena Vista","Suburban","Miami"
"712",72,51.7894851118095,"Buena Vista","Suburban","Miami"
"713",73,51.1434872567965,"Buena Vista","Suburban","Miami"
"714",74,53.6534815197896,"Buena Vista","Suburban","Miami"
"715",75,53.076443371606,"Buena Vista","Suburban","Miami"
"716",76,51.5904769798258,"Buena Vista","Suburban","Miami"
"717",77,52.9257667972887,"Buena Vista","Suburban","Miami"
"718",78,53.4371955804086,"Buena Vista","Suburban","Miami"
"719",79,50.0154074233364,"Buena Vista","Suburban","Miami"
"720",80,52.8982969484865,"Buena Vista","Suburban","Miami"
"721",81,53.9376541349134,"Buena Vista","Suburban","Miami"
"722",82,51.5416969957834,"Buena Vista","Suburban","Miami"
"723",83,52.0740636971046,"Buena Vista","Suburban","Miami"
"724",84,51.6635547393432,"Buena Vista","Suburban","Miami"
"725",85,51.1593135114872,"Buena Vista","Suburban","Miami"
"726",86,51.7070851396749,"Buena Vista","Suburban","Miami"
"727",87,50.6738596295296,"Buena Vista","Suburban","Miami"
"728",88,52.2440101881855,"Buena Vista","Suburban","Miami"
"729",89,50.4250080355891,"Buena Vista","Suburban","Miami"
"730",90,52.9169960359763,"Buena Vista","Suburban","Miami"
"731",91,51.3128360931627,"Buena Vista","Suburban","Miami"
"732",92,51.4099816061739,"Buena Vista","Suburban","Miami"
"733",93,50.9226085538216,"Buena Vista","Suburban","Miami"
"734",94,52.9384391073274,"Buena Vista","Suburban","Miami"
"735",95,51.1826199769107,"Buena Vista","Suburban","Miami"
"736",96,51.0937209797933,"Buena Vista","Suburban","Miami"
"737",97,52.1528951477633,"Buena Vista","Suburban","Miami"
"738",98,52.8576953052404,"Buena Vista","Suburban","Miami"
"739",99,53.348538592835,"Buena Vista","Suburban","Miami"
"740",100,50.9192837157065,"Buena Vista","Suburban","Miami"
"741",101,51.0289530599773,"Buena Vista","Suburban","Miami"
"742",102,52.1577463526601,"Buena Vista","Suburban","Miami"
"743",103,51.9676122551398,"Buena Vista","Suburban","Miami"
"744",104,52.1390727260136,"Buena Vista","Suburban","Miami"
"745",105,51.5709928150239,"Buena Vista","Suburban","Miami"
"746",106,53.6794140407134,"Buena Vista","Suburban","Miami"
"747",107,51.2476762514784,"Buena Vista","Suburban","Miami"
"748",108,52.3130714567785,"Buena Vista","Suburban","Miami"
"749",109,52.5851206697924,"Buena Vista","Suburban","Miami"
"750",110,50.2800739624304,"Buena Vista","Suburban","Miami"
"751",111,51.2124543164448,"Buena Vista","Suburban","Miami"
"752",112,51.8272223633544,"Buena Vista","Suburban","Miami"
"753",113,52.1922359866462,"Buena Vista","Suburban","Miami"
"754",114,51.5852376567281,"Buena Vista","Suburban","Miami"
"755",115,53.8192666542928,"Buena Vista","Suburban","Miami"
"756",116,52.290731887913,"Buena Vista","Suburban","Miami"
"757",117,52.2439855757392,"Buena Vista","Suburban","Miami"
"758",118,50.8307346984836,"Buena Vista","Suburban","Miami"
"759",119,51.4366185378565,"Buena Vista","Suburban","Miami"
"760",120,51.852302001512,"Buena Vista","Suburban","Miami"
"761",121,53.9951992408461,"Buena Vista","Suburban","Miami"
"762",122,52.8549295074499,"Buena Vista","Suburban","Miami"
"763",123,50.4663356441964,"Buena Vista","Suburban","Miami"
"764",124,53.4727041592146,"Buena Vista","Suburban","Miami"
"765",125,51.8339218759737,"Buena Vista","Suburban","Miami"
"766",126,51.505163000543,"Buena Vista","Suburban","Miami"
"767",127,52.9149819631265,"Buena Vista","Suburban","Miami"
"768",128,52.9528568596537,"Buena Vista","Suburban","Miami"
"769",129,53.3125983123408,"Buena Vista","Suburban","Miami"
"770",130,51.7077121259485,"Buena Vista","Suburban","Miami"
"771",131,51.288728009624,"Buena Vista","Suburban","Miami"
"772",132,51.9750485039151,"Buena Vista","Suburban","Miami"
"773",133,51.3920088880314,"Buena Vista","Suburban","Miami"
"774",134,52.0315901220044,"Buena Vista","Suburban","Miami"
"775",135,51.3954174767586,"Buena Vista","Suburban","Miami"
"776",136,53.4387435549146,"Buena Vista","Suburban","Miami"
"777",137,50.0103406350699,"Buena Vista","Suburban","Miami"
"778",138,49.7293805847125,"Buena Vista","Suburban","Miami"
"779",139,51.6067153945605,"Buena Vista","Suburban","Miami"
"780",140,53.2905979384225,"Buena Vista","Suburban","Miami"
"781",141,52.3965625452415,"Buena Vista","Suburban","Miami"
"782",142,51.1489775589916,"Buena Vista","Suburban","Miami"
"783",143,50.6082796311335,"Buena Vista","Suburban","Miami"
"784",144,51.2171994545055,"Buena Vista","Suburban","Miami"
"785",145,50.2882177157706,"Buena Vista","Suburban","Miami"
"786",146,51.3850754472482,"Buena Vista","Suburban","Miami"
"787",147,50.9241374166481,"Buena Vista","Suburban","Miami"
"788",148,52.1516496781665,"Buena Vista","Suburban","Miami"
"789",149,53.3193222776366,"Buena Vista","Suburban","Miami"
"790",150,52.5493184574549,"Buena Vista","Suburban","Miami"
"791",151,52.0530725993959,"Buena Vista","Suburban","Miami"
"792",152,50.1904987874594,"Buena Vista","Suburban","Miami"
"793",153,52.6223179622325,"Buena Vista","Suburban","Miami"
"794",154,51.7880182810954,"Buena Vista","Suburban","Miami"
"795",155,52.5254383022055,"Buena Vista","Suburban","Miami"
